date,tournament,season,team_a,score_a,team_b,score_b,neutral,tier
2022-09-03,EuroBasket,2022,FIN,89,POL,59,True,0.7
2022-09-03,EuroBasket,2022,GBR,65,CRO,86,True,0.7
2022-09-03,EuroBasket,2022,GEO,64,ESP,90,True,0.7
2022-09-03,EuroBasket,2022,GER,92,BIH,82,True,0.7
2022-09-03,EuroBasket,2022,GRE,85,ITA,81,True,0.7
2022-09-03,EuroBasket,2022,HUN,88,SVN,103,True,0.7
2022-09-03,FIBA AmeriCup,2022,ISV,62,ARG,95,True,0.7
2022-09-03,EuroBasket,2022,LTU,73,FRA,77,True,0.7
2022-09-03,EuroBasket,2022,MNE,76,BEL,70,True,0.7
2022-09-03,EuroBasket,2022,NED,67,ISR,74,True,0.7
2022-09-03,FIBA AmeriCup,2022,PUR,88,DOM,82,True,0.7
2022-09-04,FIBA AmeriCup,2022,ARG,99,PUR,86,True,0.7
2022-09-04,EuroBasket,2022,BUL,81,MNE,91,True,0.7
2022-09-04,FIBA AmeriCup,2022,DOM,77,ISV,58,True,0.7
2022-09-04,EuroBasket,2022,ESP,73,BEL,83,True,0.7
2022-09-04,EuroBasket,2022,FRA,78,HUN,74,True,0.7
2022-09-04,EuroBasket,2022,LTU,107,GER,109,True,0.7
2022-09-04,FIBA AmeriCup,2022,PAN,60,MEX,65,True,0.7
2022-09-04,EuroBasket,2022,SVN,93,BIH,97,True,0.7
2022-09-04,EuroBasket,2022,TUR,83,GEO,88,True,0.7
2022-09-05,FIBA AmeriCup,2022,BRA,76,URU,66,True,0.7
2022-09-05,FIBA AmeriCup,2022,COL,61,CAN,62,True,0.7
2022-09-05,EuroBasket,2022,CRO,73,EST,70,True,0.7
2022-09-05,EuroBasket,2022,CZE,88,NED,80,True,0.7
2022-09-05,EuroBasket,2022,GBR,77,GRE,93,True,0.7
2022-09-05,FIBA AmeriCup,2022,MEX,74,VEN,80,True,0.7
2022-09-05,FIBA AmeriCup,2022,PAN,58,USA,88,True,0.7
2022-09-05,EuroBasket,2022,POL,85,ISR,76,True,0.7
2022-09-05,EuroBasket,2022,SRB,100,FIN,70,True,0.7
2022-09-05,EuroBasket,2022,UKR,84,ITA,73,True,0.7
2022-09-06,EuroBasket,2022,BEL,63,TUR,78,True,0.7
2022-09-06,EuroBasket,2022,BIH,68,FRA,81,True,0.7
2022-09-06,FIBA AmeriCup,2022,DOM,78,ARG,90,True,0.7
2022-09-06,EuroBasket,2022,EST,94,GBR,62,True,0.7
2022-09-06,EuroBasket,2022,FIN,98,CZE,88,True,0.7
2022-09-06,EuroBasket,2022,GEO,80,BUL,92,True,0.7
2022-09-06,EuroBasket,2022,GER,80,SVN,88,True,0.7
2022-09-06,EuroBasket,2022,GRE,99,UKR,79,True,0.7
2022-09-06,EuroBasket,2022,HUN,64,LTU,87,True,0.7
2022-09-06,EuroBasket,2022,ISR,78,SRB,89,True,0.7
2022-09-06,FIBA AmeriCup,2022,ISV,73,PUR,76,True,0.7
2022-09-06,EuroBasket,2022,ITA,81,CRO,76,True,0.7
2022-09-06,EuroBasket,2022,MNE,65,ESP,82,True,0.7
2022-09-06,EuroBasket,2022,NED,69,POL,75,True,0.7
2022-09-06,FIBA AmeriCup,2022,USA,101,VEN,49,True,0.7
2022-09-07,EuroBasket,2022,BUL,80,BEL,89,True,0.7
2022-09-07,EuroBasket,2022,FRA,82,SVN,88,True,0.7
2022-09-07,EuroBasket,2022,GEO,73,MNE,81,True,0.7
2022-09-07,EuroBasket,2022,HUN,71,GER,106,True,0.7
2022-09-07,EuroBasket,2022,LTU,87,BIH,70,True,0.7
2022-09-07,EuroBasket,2022,TUR,69,ESP,72,True,0.7
2022-09-08,FIBA AmeriCup,2022,ARG,76,VEN,53,True,0.7
2022-09-08,FIBA AmeriCup,2022,BRA,80,DOM,68,True,0.7
2022-09-08,EuroBasket,2022,CRO,90,UKR,85,True,0.7
2022-09-08,EuroBasket,2022,CZE,88,ISR,77,True,0.7
2022-09-08,EuroBasket,2022,EST,69,GRE,90,True,0.7
2022-09-08,EuroBasket,2022,FIN,88,NED,67,True,0.7
2022-09-08,EuroBasket,2022,GBR,56,ITA,90,True,0.7
2022-09-08,FIBA AmeriCup,2022,MEX,77,CAN,82,True,0.7
2022-09-08,EuroBasket,2022,SRB,96,POL,69,True,0.7
2022-09-08,FIBA AmeriCup,2022,USA,85,PUR,84,True,0.7
2022-09-10,FIBA AmeriCup,2022,ARG,82,USA,73,True,0.7
2022-09-10,FIBA AmeriCup,2022,BRA,86,CAN,76,True,0.7
2022-09-10,EuroBasket,2022,ESP,102,LTU,94,True,0.7
2022-09-10,EuroBasket,2022,GER,85,MNE,79,True,0.7
2022-09-10,EuroBasket,2022,SVN,88,BEL,72,True,0.7
2022-09-10,EuroBasket,2022,TUR,86,FRA,87,True,0.7
2022-09-11,FIBA AmeriCup,2022,BRA,73,ARG,75,True,0.7
2022-09-11,FIBA AmeriCup,2022,CAN,80,USA,84,True,0.7
2022-09-11,EuroBasket,2022,FIN,94,CRO,86,True,0.7
2022-09-11,EuroBasket,2022,GRE,94,CZE,88,True,0.7
2022-09-11,EuroBasket,2022,SRB,86,ITA,94,True,0.7
2022-09-11,EuroBasket,2022,UKR,86,POL,94,True,0.7
2022-09-13,EuroBasket,2022,ESP,100,FIN,90,True,0.7
2022-09-13,EuroBasket,2022,GER,107,GRE,96,True,0.7
2022-09-14,EuroBasket,2022,FRA,93,ITA,85,True,0.7
2022-09-14,EuroBasket,2022,SVN,87,POL,90,True,0.7
2022-09-16,EuroBasket,2022,GER,91,ESP,96,True,0.7
2022-09-16,EuroBasket,2022,POL,54,FRA,95,True,0.7
2022-09-18,EuroBasket,2022,ESP,88,FRA,76,True,0.7
2022-09-18,EuroBasket,2022,GER,82,POL,69,True,0.7
2022-11-10,WC Qualifiers,2023,CAN,94,VEN,56,False,0.5
2022-11-10,WC Qualifiers,2023,DOM,80,ARG,69,False,0.5
2022-11-10,WC Qualifiers,2023,JOR,66,PHI,74,False,0.5
2022-11-10,WC Qualifiers,2023,KSA,85,IND,54,False,0.5
2022-11-10,WC Qualifiers,2023,LBN,77,NZL,65,False,0.5
2022-11-11,WC Qualifiers,2023,BAH,83,PAN,79,False,0.5
2022-11-11,WC Qualifiers,2023,BHR,74,JPN,87,False,0.5
2022-11-11,WC Qualifiers,2023,BIH,83,HUN,78,False,0.5
2022-11-11,WC Qualifiers,2023,CZE,56,MNE,65,False,0.5
2022-11-11,WC Qualifiers,2023,EST,82,SWE,87,False,0.5
2022-11-11,WC Qualifiers,2023,GBR,68,SRB,74,False,0.5
2022-11-11,WC Qualifiers,2023,GER,94,FIN,80,False,0.5
2022-11-11,WC Qualifiers,2023,GRE,60,LAT,80,False,0.5
2022-11-11,WC Qualifiers,2023,IRI,72,CHN,81,False,0.5
2022-11-11,WC Qualifiers,2023,ISL,85,GEO,88,False,0.5
2022-11-11,WC Qualifiers,2023,ISR,62,SLO,75,False,0.5
2022-11-11,WC Qualifiers,2023,ITA,84,ESP,88,False,0.5
2022-11-11,WC Qualifiers,2023,KAZ,50,AUS,97,False,0.5
2022-11-11,WC Qualifiers,2023,LTU,65,FRA,90,False,0.5
2022-11-11,WC Qualifiers,2023,MEX,80,URU,60,False,0.5
2022-11-11,WC Qualifiers,2023,NED,77,UKR,96,False,0.5
2022-11-11,WC Qualifiers,2023,PUR,91,COL,79,False,0.5
2022-11-11,WC Qualifiers,2023,TUR,86,BEL,52,False,0.5
2022-11-11,WC Qualifiers,2023,USA,79,BRA,94,False,0.5
2022-11-13,WC Qualifiers,2023,BAH,76,ARG,80,False,0.5
2022-11-13,WC Qualifiers,2023,CAN,112,PAN,71,False,0.5
2022-11-13,WC Qualifiers,2023,DOM,72,VEN,68,False,0.5
2022-11-13,WC Qualifiers,2023,JOR,92,NZL,75,False,0.5
2022-11-13,WC Qualifiers,2023,KSA,63,PHI,76,False,0.5
2022-11-13,WC Qualifiers,2023,LBN,103,IND,74,False,0.5
2022-11-14,WC Qualifiers,2023,BEL,70,GRE,72,False,0.5
2022-11-14,WC Qualifiers,2023,BHR,67,CHN,80,False,0.5
2022-11-14,WC Qualifiers,2023,ESP,84,NED,72,False,0.5
2022-11-14,WC Qualifiers,2023,FIN,91,EST,71,False,0.5
2022-11-14,WC Qualifiers,2023,FRA,92,BIH,56,False,0.5
2022-11-14,WC Qualifiers,2023,GEO,84,ITA,85,False,0.5
2022-11-14,WC Qualifiers,2023,HUN,83,CZE,69,False,0.5
2022-11-14,WC Qualifiers,2023,KAZ,61,JPN,81,False,0.5
2022-11-14,WC Qualifiers,2023,LAT,79,GBR,63,False,0.5
2022-11-14,WC Qualifiers,2023,MEX,56,BRA,102,False,0.5
2022-11-14,WC Qualifiers,2023,MNE,56,LTU,65,False,0.5
2022-11-14,WC Qualifiers,2023,PUR,76,URU,68,False,0.5
2022-11-14,WC Qualifiers,2023,SLO,81,GER,75,False,0.5
2022-11-14,WC Qualifiers,2023,SRB,77,TUR,76,False,0.5
2022-11-14,WC Qualifiers,2023,SWE,71,ISR,68,False,0.5
2022-11-14,WC Qualifiers,2023,UKR,79,ISL,72,False,0.5
2022-11-14,WC Qualifiers,2023,USA,88,COL,81,False,0.5
2023-02-23,WC Qualifiers,2023,ARG,83,CAN,72,False,0.5
2023-02-23,WC Qualifiers,2023,AUS,83,BHR,51,False,0.5
2023-02-23,WC Qualifiers,2023,BIH,74,MNE,66,False,0.5
2023-02-23,WC Qualifiers,2023,BRA,90,PUR,92,False,0.5
2023-02-23,WC Qualifiers,2023,CHN,71,KAZ,59,False,0.5
2023-02-23,WC Qualifiers,2023,COL,54,MEX,113,False,0.5
2023-02-23,WC Qualifiers,2023,CZE,59,FRA,72,False,0.5
2023-02-23,WC Qualifiers,2023,ISL,61,ESP,80,False,0.5
2023-02-23,WC Qualifiers,2023,ITA,85,UKR,75,False,0.5
2023-02-23,WC Qualifiers,2023,JPN,96,IRI,61,False,0.5
2023-02-23,WC Qualifiers,2023,LTU,89,HUN,64,False,0.5
2023-02-23,WC Qualifiers,2023,NED,80,GEO,88,False,0.5
2023-02-23,WC Qualifiers,2023,PAN,67,DOM,93,False,0.5
2023-02-23,WC Qualifiers,2023,URU,77,USA,88,False,0.5
2023-02-23,WC Qualifiers,2023,VEN,115,BAH,70,False,0.5
2023-02-24,WC Qualifiers,2023,CMR,85,COD,56,False,0.5
2023-02-24,WC Qualifiers,2023,CPV,78,GUI,70,False,0.5
2023-02-24,WC Qualifiers,2023,EST,79,SLO,78,False,0.5
2023-02-24,WC Qualifiers,2023,GBR,59,BEL,88,False,0.5
2023-02-24,WC Qualifiers,2023,GER,73,SWE,66,False,0.5
2023-02-24,WC Qualifiers,2023,GRE,97,SRB,92,False,0.5
2023-02-24,WC Qualifiers,2023,IND,63,JOR,98,False,0.5
2023-02-24,WC Qualifiers,2023,ISR,95,FIN,97,False,0.5
2023-02-24,WC Qualifiers,2023,NGR,72,CIV,63,False,0.5
2023-02-24,WC Qualifiers,2023,NZL,110,KSA,63,False,0.5
2023-02-24,WC Qualifiers,2023,PHI,107,LBN,96,False,0.5
2023-02-24,WC Qualifiers,2023,SSD,83,SEN,75,False,0.5
2023-02-24,WC Qualifiers,2023,TUN,67,EGY,71,False,0.5
2023-02-24,WC Qualifiers,2023,TUR,74,LAT,83,False,0.5
2023-02-24,WC Qualifiers,2023,UGA,49,ANG,82,False,0.5
2023-02-25,WC Qualifiers,2023,ANG,80,CPV,67,False,0.5
2023-02-25,WC Qualifiers,2023,CIV,89,UGA,44,False,0.5
2023-02-25,WC Qualifiers,2023,COD,61,SSD,82,False,0.5
2023-02-25,WC Qualifiers,2023,EGY,63,CMR,71,False,0.5
2023-02-25,WC Qualifiers,2023,GUI,59,NGR,62,False,0.5
2023-02-25,WC Qualifiers,2023,SEN,53,TUN,70,False,0.5
2023-02-26,WC Qualifiers,2023,ARG,75,DOM,79,False,0.5
2023-02-26,WC Qualifiers,2023,AUS,98,KAZ,53,False,0.5
2023-02-26,WC Qualifiers,2023,BRA,83,USA,76,False,0.5
2023-02-26,WC Qualifiers,2023,CHN,86,IRI,74,False,0.5
2023-02-26,WC Qualifiers,2023,CMR,63,SEN,89,False,0.5
2023-02-26,WC Qualifiers,2023,COL,80,PUR,87,False,0.5
2023-02-26,WC Qualifiers,2023,CPV,79,CIV,64,False,0.5
2023-02-26,WC Qualifiers,2023,ESP,68,ITA,72,False,0.5
2023-02-26,WC Qualifiers,2023,FRA,70,LTU,63,False,0.5
2023-02-26,WC Qualifiers,2023,GEO,77,ISL,80,False,0.5
2023-02-26,WC Qualifiers,2023,HUN,87,BIH,77,False,0.5
2023-02-26,WC Qualifiers,2023,JPN,95,BHR,72,False,0.5
2023-02-26,WC Qualifiers,2023,MNE,88,CZE,70,False,0.5
2023-02-26,WC Qualifiers,2023,NGR,59,ANG,65,False,0.5
2023-02-26,WC Qualifiers,2023,PAN,88,BAH,66,False,0.5
2023-02-26,WC Qualifiers,2023,SSD,97,EGY,77,False,0.5
2023-02-26,WC Qualifiers,2023,TUN,68,COD,72,False,0.5
2023-02-26,WC Qualifiers,2023,UGA,47,GUI,88,False,0.5
2023-02-26,WC Qualifiers,2023,UKR,72,NED,56,False,0.5
2023-02-26,WC Qualifiers,2023,URU,69,MEX,82,False,0.5
2023-02-26,WC Qualifiers,2023,VEN,57,CAN,74,False,0.5
2023-02-27,WC Qualifiers,2023,BEL,54,TUR,82,False,0.5
2023-02-27,WC Qualifiers,2023,FIN,81,GER,87,False,0.5
2023-02-27,WC Qualifiers,2023,IND,60,KSA,71,False,0.5
2023-02-27,WC Qualifiers,2023,LAT,67,GRE,57,False,0.5
2023-02-27,WC Qualifiers,2023,NZL,106,LBN,91,False,0.5
2023-02-27,WC Qualifiers,2023,PHI,90,JOR,91,False,0.5
2023-02-27,WC Qualifiers,2023,SLO,79,ISR,87,False,0.5
2023-02-27,WC Qualifiers,2023,SRB,101,GBR,83,False,0.5
2023-02-27,WC Qualifiers,2023,SWE,71,EST,72,False,0.5
2023-08-25,FIBA World Cup,2023,ANG,67,ITA,81,True,1.0
2023-08-25,FIBA World Cup,2023,CAN,95,FRA,65,True,1.0
2023-08-25,FIBA World Cup,2023,DOM,87,PHI,81,True,1.0
2023-08-25,FIBA World Cup,2023,EGY,67,LTU,93,True,1.0
2023-08-25,FIBA World Cup,2023,FIN,72,AUS,98,True,1.0
2023-08-25,FIBA World Cup,2023,GER,81,JPN,63,True,1.0
2023-08-25,FIBA World Cup,2023,LAT,109,LBN,70,True,1.0
2023-08-25,FIBA World Cup,2023,MEX,71,MNE,91,True,1.0
2023-08-26,FIBA World Cup,2023,CPV,60,GEO,85,True,1.0
2023-08-26,FIBA World Cup,2023,ESP,94,CIV,64,True,1.0
2023-08-26,FIBA World Cup,2023,IRI,59,BRA,100,True,1.0
2023-08-26,FIBA World Cup,2023,JOR,71,GRE,92,True,1.0
2023-08-26,FIBA World Cup,2023,SLO,100,VEN,85,True,1.0
2023-08-26,FIBA World Cup,2023,SRB,105,CHN,63,True,1.0
2023-08-26,FIBA World Cup,2023,SSD,96,PUR,101,True,1.0
2023-08-26,FIBA World Cup,2023,USA,99,NZL,72,True,1.0
2023-08-27,FIBA World Cup,2023,AUS,82,GER,85,True,1.0
2023-08-27,FIBA World Cup,2023,FRA,86,LAT,88,True,1.0
2023-08-27,FIBA World Cup,2023,ITA,82,DOM,87,True,1.0
2023-08-27,FIBA World Cup,2023,JPN,98,FIN,88,True,1.0
2023-08-27,FIBA World Cup,2023,LBN,73,CAN,128,True,1.0
2023-08-27,FIBA World Cup,2023,LTU,96,MEX,66,True,1.0
2023-08-27,FIBA World Cup,2023,MNE,89,EGY,74,True,1.0
2023-08-27,FIBA World Cup,2023,PHI,70,ANG,80,True,1.0
2023-08-28,FIBA World Cup,2023,BRA,78,ESP,96,True,1.0
2023-08-28,FIBA World Cup,2023,CHN,69,SSD,89,True,1.0
2023-08-28,FIBA World Cup,2023,CIV,71,IRI,69,True,1.0
2023-08-28,FIBA World Cup,2023,GEO,67,SLO,88,True,1.0
2023-08-28,FIBA World Cup,2023,GRE,81,USA,109,True,1.0
2023-08-28,FIBA World Cup,2023,NZL,95,JOR,87,True,1.0
2023-08-28,FIBA World Cup,2023,PUR,77,SRB,94,True,1.0
2023-08-28,FIBA World Cup,2023,VEN,75,CPV,81,True,1.0
2023-08-29,FIBA World Cup,2023,ANG,67,DOM,75,True,1.0
2023-08-29,FIBA World Cup,2023,AUS,109,JPN,89,True,1.0
2023-08-29,FIBA World Cup,2023,CAN,101,LAT,75,True,1.0
2023-08-29,FIBA World Cup,2023,EGY,100,MEX,72,True,1.0
2023-08-29,FIBA World Cup,2023,GER,101,FIN,75,True,1.0
2023-08-29,FIBA World Cup,2023,LBN,79,FRA,85,True,1.0
2023-08-29,FIBA World Cup,2023,MNE,71,LTU,91,True,1.0
2023-08-29,FIBA World Cup,2023,PHI,83,ITA,90,True,1.0
2023-08-30,FIBA World Cup,2023,CHN,89,PUR,107,True,1.0
2023-08-30,FIBA World Cup,2023,CIV,77,BRA,89,True,1.0
2023-08-30,FIBA World Cup,2023,GEO,70,VEN,59,True,1.0
2023-08-30,FIBA World Cup,2023,GRE,83,NZL,74,True,1.0
2023-08-30,FIBA World Cup,2023,IRI,65,ESP,85,True,1.0
2023-08-30,FIBA World Cup,2023,SLO,92,CPV,77,True,1.0
2023-08-30,FIBA World Cup,2023,SSD,83,SRB,115,True,1.0
2023-08-30,FIBA World Cup,2023,USA,110,JOR,62,True,1.0
2023-08-31,FIBA World Cup,2023,ANG,76,CHN,83,True,1.0
2023-08-31,FIBA World Cup,2023,CIV,84,LBN,94,True,1.0
2023-08-31,FIBA World Cup,2023,CPV,77,FIN,100,True,1.0
2023-08-31,FIBA World Cup,2023,EGY,85,JOR,69,True,1.0
2023-08-31,FIBA World Cup,2023,FRA,82,IRI,55,True,1.0
2023-08-31,FIBA World Cup,2023,JPN,86,VEN,77,True,1.0
2023-08-31,FIBA World Cup,2023,NZL,100,MEX,108,True,1.0
2023-08-31,FIBA World Cup,2023,SSD,87,PHI,68,True,1.0
2023-09-01,FIBA World Cup,2023,CAN,65,BRA,69,True,1.0
2023-09-01,FIBA World Cup,2023,DOM,97,PUR,102,True,1.0
2023-09-01,FIBA World Cup,2023,ESP,69,LAT,74,True,1.0
2023-09-01,FIBA World Cup,2023,GER,100,GEO,73,True,1.0
2023-09-01,FIBA World Cup,2023,LTU,92,GRE,67,True,1.0
2023-09-01,FIBA World Cup,2023,SLO,91,AUS,80,True,1.0
2023-09-01,FIBA World Cup,2023,SRB,76,ITA,78,True,1.0
2023-09-01,FIBA World Cup,2023,USA,85,MNE,73,True,1.0
2023-09-02,FIBA World Cup,2023,ANG,78,SSD,101,True,1.0
2023-09-02,FIBA World Cup,2023,CIV,77,FRA,87,True,1.0
2023-09-02,FIBA World Cup,2023,FIN,90,VEN,75,True,1.0
2023-09-02,FIBA World Cup,2023,IRI,73,LBN,81,True,1.0
2023-09-02,FIBA World Cup,2023,JOR,80,MEX,93,True,1.0
2023-09-02,FIBA World Cup,2023,JPN,80,CPV,71,True,1.0
2023-09-02,FIBA World Cup,2023,NZL,88,EGY,86,True,1.0
2023-09-02,FIBA World Cup,2023,PHI,96,CHN,75,True,1.0
2023-09-03,FIBA World Cup,2023,AUS,100,GEO,84,True,1.0
2023-09-03,FIBA World Cup,2023,BRA,84,LAT,104,True,1.0
2023-09-03,FIBA World Cup,2023,DOM,79,SRB,112,True,1.0
2023-09-03,FIBA World Cup,2023,ESP,85,CAN,88,True,1.0
2023-09-03,FIBA World Cup,2023,GER,100,SLO,71,True,1.0
2023-09-03,FIBA World Cup,2023,GRE,69,MNE,73,True,1.0
2023-09-03,FIBA World Cup,2023,ITA,73,PUR,57,True,1.0
2023-09-03,FIBA World Cup,2023,USA,104,LTU,110,True,1.0
2023-09-05,FIBA World Cup,2023,ITA,63,USA,100,True,1.0
2023-09-05,FIBA World Cup,2023,LTU,68,SRB,87,True,1.0
2023-09-06,FIBA World Cup,2023,CAN,100,SLO,89,True,1.0
2023-09-06,FIBA World Cup,2023,GER,81,LAT,79,True,1.0
2023-09-07,FIBA World Cup,2023,ITA,82,LAT,87,True,1.0
2023-09-07,FIBA World Cup,2023,LTU,100,SLO,84,True,1.0
2023-09-08,FIBA World Cup,2023,SRB,95,CAN,86,True,1.0
2023-09-08,FIBA World Cup,2023,USA,111,GER,113,True,1.0
2023-09-09,FIBA World Cup,2023,ITA,85,SLO,89,True,1.0
2023-09-09,FIBA World Cup,2023,LAT,98,LTU,63,True,1.0
2023-09-10,FIBA World Cup,2023,GER,83,SRB,77,True,1.0
2023-09-10,FIBA World Cup,2023,USA,118,CAN,127,True,1.0
2024-07-27,Olympics,2024,AUS,92,ESP,80,True,1.0
2024-07-27,Olympics,2024,FRA,78,BRA,66,True,1.0
2024-07-27,Olympics,2024,GER,97,JPN,77,True,1.0
2024-07-27,Olympics,2024,GRE,79,CAN,86,True,1.0
2024-07-28,Olympics,2024,SRB,84,USA,110,True,1.0
2024-07-28,Olympics,2024,SSD,90,PUR,79,True,1.0
2024-07-30,Olympics,2024,BRA,73,GER,86,True,1.0
2024-07-30,Olympics,2024,CAN,93,AUS,83,True,1.0
2024-07-30,Olympics,2024,ESP,84,GRE,77,True,1.0
2024-07-30,Olympics,2024,JPN,90,FRA,94,True,1.0
2024-07-31,Olympics,2024,PUR,66,SRB,107,True,1.0
2024-07-31,Olympics,2024,USA,103,SSD,86,True,1.0
2024-08-02,Olympics,2024,AUS,71,GRE,77,True,1.0
2024-08-02,Olympics,2024,CAN,88,ESP,85,True,1.0
2024-08-02,Olympics,2024,FRA,71,GER,85,True,1.0
2024-08-02,Olympics,2024,JPN,84,BRA,102,True,1.0
2024-08-03,Olympics,2024,PUR,83,USA,104,True,1.0
2024-08-03,Olympics,2024,SRB,96,SSD,85,True,1.0
2024-08-06,Olympics,2024,BRA,87,USA,122,True,1.0
2024-08-06,Olympics,2024,FRA,82,CAN,73,True,1.0
2024-08-06,Olympics,2024,GER,76,GRE,63,True,1.0
2024-08-06,Olympics,2024,SRB,95,AUS,90,True,1.0
2024-08-08,Olympics,2024,FRA,73,GER,69,True,1.0
2024-08-08,Olympics,2024,USA,95,SRB,91,True,1.0
2024-08-10,Olympics,2024,FRA,87,USA,98,True,1.0
2024-08-10,Olympics,2024,GER,83,SRB,93,True,1.0
2025-08-05,FIBA Asia Cup,2025,CHN,93,KSA,88,True,0.7
2025-08-05,FIBA Asia Cup,2025,JOR,91,IND,84,True,0.7
2025-08-05,FIBA Asia Cup,2025,NZL,100,IRQ,78,True,0.7
2025-08-05,FIBA Asia Cup,2025,TPE,95,PHI,87,True,0.7
2025-08-06,FIBA Asia Cup,2025,AUS,97,KOR,61,True,0.7
2025-08-06,FIBA Asia Cup,2025,GUM,52,IRI,77,True,0.7
2025-08-06,FIBA Asia Cup,2025,JPN,99,SYR,68,True,0.7
2025-08-06,FIBA Asia Cup,2025,QAT,80,LBN,84,True,0.7
2025-08-07,FIBA Asia Cup,2025,IND,69,CHN,100,True,0.7
2025-08-07,FIBA Asia Cup,2025,IRQ,60,TPE,87,True,0.7
2025-08-07,FIBA Asia Cup,2025,KSA,77,JOR,73,True,0.7
2025-08-07,FIBA Asia Cup,2025,PHI,86,NZL,94,True,0.7
2025-08-08,FIBA Asia Cup,2025,IRI,78,JPN,70,True,0.7
2025-08-08,FIBA Asia Cup,2025,KOR,97,QAT,83,True,0.7
2025-08-08,FIBA Asia Cup,2025,LBN,80,AUS,93,True,0.7
2025-08-08,FIBA Asia Cup,2025,SYR,73,GUM,82,True,0.7
2025-08-09,FIBA Asia Cup,2025,CHN,90,JOR,68,True,0.7
2025-08-09,FIBA Asia Cup,2025,IND,59,KSA,84,True,0.7
2025-08-09,FIBA Asia Cup,2025,IRQ,57,PHI,66,True,0.7
2025-08-09,FIBA Asia Cup,2025,TPE,78,NZL,118,True,0.7
2025-08-10,FIBA Asia Cup,2025,GUM,63,JPN,102,True,0.7
2025-08-10,FIBA Asia Cup,2025,KOR,97,LBN,86,True,0.7
2025-08-10,FIBA Asia Cup,2025,QAT,82,AUS,110,True,0.7
2025-08-10,FIBA Asia Cup,2025,SYR,43,IRI,82,True,0.7
2025-08-11,FIBA Asia Cup,2025,KSA,88,PHI,95,True,0.7
2025-08-11,FIBA Asia Cup,2025,TPE,78,JOR,64,True,0.7
2025-08-12,FIBA AfroBasket,2025,ANG,85,LBA,53,True,0.7
2025-08-12,FIBA Asia Cup,2025,JPN,73,LBN,97,True,0.7
2025-08-12,FIBA Asia Cup,2025,KOR,99,GUM,66,True,0.7
2025-08-12,FIBA AfroBasket,2025,MLI,59,EGY,74,True,0.7
2025-08-12,FIBA AfroBasket,2025,SEN,88,UGA,53,True,0.7
2025-08-12,FIBA AfroBasket,2025,SSD,80,GUI,88,True,0.7
2025-08-13,FIBA Asia Cup,2025,AUS,84,PHI,60,True,0.7
2025-08-13,FIBA AfroBasket,2025,CIV,78,RWA,70,True,0.7
2025-08-13,FIBA AfroBasket,2025,COD,66,CPV,75,True,0.7
2025-08-13,FIBA Asia Cup,2025,IRI,78,TPE,75,True,0.7
2025-08-13,FIBA AfroBasket,2025,MAD,59,NGR,77,True,0.7
2025-08-13,FIBA AfroBasket,2025,TUN,65,CMR,86,True,0.7
2025-08-14,FIBA Asia Cup,2025,CHN,79,KOR,71,True,0.7
2025-08-14,FIBA AfroBasket,2025,EGY,91,SEN,77,True,0.7
2025-08-14,FIBA AfroBasket,2025,GUI,68,ANG,84,True,0.7
2025-08-14,FIBA AfroBasket,2025,LBA,52,SSD,115,True,0.7
2025-08-14,FIBA Asia Cup,2025,NZL,90,LBN,86,True,0.7
2025-08-14,FIBA AfroBasket,2025,UGA,72,MLI,85,True,0.7
2025-08-15,FIBA AfroBasket,2025,CMR,80,MAD,77,True,0.7
2025-08-15,FIBA AfroBasket,2025,CPV,81,CIV,82,True,0.7
2025-08-15,FIBA AfroBasket,2025,NGR,87,TUN,66,True,0.7
2025-08-15,FIBA AfroBasket,2025,RWA,58,COD,65,True,0.7
2025-08-16,FIBA AfroBasket,2025,ANG,66,SSD,64,True,0.7
2025-08-16,FIBA Asia Cup,2025,AUS,92,IRI,48,True,0.7
2025-08-16,FIBA Asia Cup,2025,CHN,98,NZL,84,True,0.7
2025-08-16,FIBA AfroBasket,2025,EGY,77,UGA,64,True,0.7
2025-08-16,FIBA AfroBasket,2025,GUI,83,LBA,55,True,0.7
2025-08-16,FIBA AfroBasket,2025,SEN,80,MLI,70,True,0.7
2025-08-17,FIBA Asia Cup,2025,AUS,90,CHN,89,True,0.7
2025-08-17,FIBA AfroBasket,2025,CIV,75,COD,63,True,0.7
2025-08-17,FIBA AfroBasket,2025,CPV,75,RWA,62,True,0.7
2025-08-17,FIBA Asia Cup,2025,IRI,79,NZL,73,True,0.7
2025-08-17,FIBA AfroBasket,2025,NGR,99,CMR,90,True,0.7
2025-08-17,FIBA AfroBasket,2025,TUN,81,MAD,60,True,0.7
2025-08-18,FIBA AfroBasket,2025,GUI,67,MLI,70,True,0.7
2025-08-18,FIBA AfroBasket,2025,SEN,78,SSD,65,True,0.7
2025-08-19,FIBA AfroBasket,2025,CMR,77,COD,68,True,0.7
2025-08-19,FIBA AfroBasket,2025,CPV,87,TUN,54,True,0.7
2025-08-20,FIBA AfroBasket,2025,CIV,96,MLI,102,True,0.7
2025-08-20,FIBA AfroBasket,2025,NGA,75,SEN,91,True,0.7
2025-08-21,FIBA AfroBasket,2025,ANG,90,CPV,80,True,0.7
2025-08-21,FIBA AfroBasket,2025,EGY,68,CMR,95,True,0.7
2025-08-22,FIBA AmeriCup,2025,DOM,84,COL,59,True,0.7
